j,prior_mu,prior_sigma,log_C,estimate
1,0,1,-393.8621292064232,0.1836027343591936
1,0,1,-393.8621292064232,1.448374122959938
1,0,1,-393.8621292064232,1.9837246136069282
1,0,1,-393.8621292064232,0.6142364064897705
1,0,1,-393.8621292064232,1.5787137033394474
1,0,1,-393.8621292064232,-1.4382067256894153
1,0,1,-393.8621292064232,1.5749245118365485
1,0,1,-393.8621292064232,-2.1725929864065883
1,0,1,-393.8621292064232,0.5378975532782284
1,0,1,-393.8621292064232,0.013467249775574897
1,0,1,-393.8621292064232,0.34813939687331763
1,0,1,-393.8621292064232,-0.9046221975085414
1,0,1,-393.8621292064232,0.48179057009797666
1,0,1,-393.8621292064232,-0.46190115980352786
1,0,1,-393.8621292064232,0.09458306300488606
1,0,1,-393.8621292064232,0.47253110345008986
1,0,1,-393.8621292064232,0.5999060250353415
1,0,1,-393.8621292064232,-0.25940321857207393
1,0,1,-393.8621292064232,-0.616650246576316
1,0,1,-393.8621292064232,-1.4925183658422414
1,0,1,-393.8621292064232,0.910386467704366
1,0,1,-393.8621292064232,1.4251353617018523
1,0,1,-393.8621292064232,-1.605428422334038
1,0,1,-393.8621292064232,-1.5568102839530904
1,0,1,-393.8621292064232,-0.7633587020330989
1,0,1,-393.8621292064232,0.09216242418619547
1,0,1,-393.8621292064232,-0.7906291063920161
1,0,1,-393.8621292064232,-0.9638480032009199
1,0,1,-393.8621292064232,-0.398593034863418
1,0,1,-393.8621292064232,-1.0945639733614048
1,0,1,-393.8621292064232,0.16966419443884428
1,0,1,-393.8621292064232,0.3922082963246255
1,0,1,-393.8621292064232,0.28207134223813907
1,0,1,-393.8621292064232,-0.6668569905307954
1,0,1,-393.8621292064232,-1.0206298839712096
1,0,1,-393.8621292064232,-0.09199618491372855
1,0,1,-393.8621292064232,1.2329458325800071
1,0,1,-393.8621292064232,-1.8904142133100952
1,0,1,-393.8621292064232,0.5785279134211647
1,0,1,-393.8621292064232,-1.3093098522306035
1,0,1,-393.8621292064232,-0.3511739379429921
1,0,1,-393.8621292064232,-0.7136907951940882
1,0,1,-393.8621292064232,0.6663252331426615
1,0,1,-393.8621292064232,-0.36661320924744006
1,0,1,-393.8621292064232,-0.5858339983274896
1,0,1,-393.8621292064232,-1.1497138660666897
1,0,1,-393.8621292064232,-0.9349805160056015
1,0,1,-393.8621292064232,-0.9106119717978128
1,0,1,-393.8621292064232,0.6138634105238157
1,0,1,-393.8621292064232,-0.04945009859805771
1,0,1,-393.8621292064232,-0.35009836527553884
1,0,1,-393.8621292064232,-0.7447858904177197
1,0,1,-393.8621292064232,0.11697513159732231
1,0,1,-393.8621292064232,0.7271873322503072
1,0,1,-393.8621292064232,-1.2316641378377866
1,0,1,-393.8621292064232,0.8163272208971122
1,0,1,-393.8621292064232,-2.4756313389812603
1,0,1,-393.8621292064232,-0.5869233801184583
1,0,1,-393.8621292064232,0.4366393372905144
1,0,1,-393.8621292064232,-1.358337094883014
1,0,1,-393.8621292064232,-0.04524427988097024
1,0,1,-393.8621292064232,-1.2627559990776938
1,0,1,-393.8621292064232,0.29335497290778334
1,0,1,-393.8621292064232,0.7661048179206947
1,0,1,-393.8621292064232,0.013117436465347354
1,0,1,-393.8621292064232,-0.895593475836777
1,0,1,-393.8621292064232,-0.5947184455366639
1,0,1,-393.8621292064232,-1.2159168880395375
1,0,1,-393.8621292064232,-1.5735800089814744
1,0,1,-393.8621292064232,-0.47494926956132055
1,0,1,-393.8621292064232,0.40107359435385403
1,0,1,-393.8621292064232,0.5657102152206385
1,0,1,-393.8621292064232,0.5221081691299927
1,0,1,-393.8621292064232,1.7025531145209922
1,0,1,-393.8621292064232,-0.5100512083595232
1,0,1,-393.8621292064232,0.8282808804330587
1,0,1,-393.8621292064232,-1.2628403204144139
1,0,1,-393.8621292064232,-1.5524427924392943
1,0,1,-393.8621292064232,-1.966587872928047
1,0,1,-393.8621292064232,1.4002924842707698
1,0,1,-393.8621292064232,-1.1138152912438692
1,0,1,-393.8621292064232,0.031137251226702523
1,0,1,-393.8621292064232,-0.17463936998706503
1,0,1,-393.8621292064232,-0.5306260830352079
1,0,1,-393.8621292064232,0.09204813517978827
1,0,1,-393.8621292064232,0.30710921060215124
1,0,1,-393.8621292064232,-0.24697732679578113
1,0,1,-393.8621292064232,0.09329599565235625
1,0,1,-393.8621292064232,-0.25750140347817463
1,0,1,-393.8621292064232,-0.37146526136776403
1,0,1,-393.8621292064232,-0.1810855640347142
1,0,1,-393.8621292064232,-0.5983154815454241
1,0,1,-393.8621292064232,-1.0923455578626515
1,0,1,-393.8621292064232,0.3379429034348524
1,0,1,-393.8621292064232,-1.5046720019956408
1,0,1,-393.8621292064232,-0.7303296245459047
1,0,1,-393.8621292064232,-1.2587903980135244
1,0,1,-393.8621292064232,-0.5032726942388928
1,0,1,-393.8621292064232,0.010468719351870215
1,0,1,-393.8621292064232,0.35708320896115214
1,0,1,-393.8621292064232,-0.5020267845967689
1,0,1,-393.8621292064232,-0.5020267845967689
1,0,1,-393.8621292064232,-0.39956336078859245
1,0,1,-393.8621292064232,0.03804772507785634
1,0,1,-393.8621292064232,0.4123250754549416
1,0,1,-393.8621292064232,-0.5769768808560253
1,0,1,-393.8621292064232,-0.3273039537494197
1,0,1,-393.8621292064232,0.0010362527562353119
1,0,1,-393.8621292064232,-0.9971360545786877
1,0,1,-393.8621292064232,-0.18336045133015832
1,0,1,-393.8621292064232,0.11892937884090704
1,0,1,-393.8621292064232,1.331377874602837
1,0,1,-393.8621292064232,2.13448488437546
1,0,1,-393.8621292064232,-1.4657469604025408
1,0,1,-393.8621292064232,-0.5512695881628771
1,0,1,-393.8621292064232,-1.187753316170253
1,0,1,-393.8621292064232,-1.7050452324798973
1,0,1,-393.8621292064232,0.8680436076295631
1,0,1,-393.8621292064232,-0.7573389336879853
1,0,1,-393.8621292064232,0.34248071226526833
1,0,1,-393.8621292064232,0.8498595169475351
1,0,1,-393.8621292064232,2.2937532002035073
1,0,1,-393.8621292064232,2.902114289033534
1,0,1,-393.8621292064232,1.59489619207406
1,0,1,-393.8621292064232,0.006024486881704094
1,0,1,-393.8621292064232,-0.8160259944367305
1,0,1,-393.8621292064232,-0.9387478801537044
1,0,1,-393.8621292064232,-0.5939106993830452
1,0,1,-393.8621292064232,-0.3775030039202819
1,0,1,-393.8621292064232,-0.5173676918652315
1,0,1,-393.8621292064232,-0.04989190445670427
1,0,1,-393.8621292064232,0.29270934038796065
1,0,1,-393.8621292064232,-1.724643861430834
1,0,1,-393.8621292064232,-1.7482855887696662
1,0,1,-393.8621292064232,-1.5346916831927564
1,0,1,-393.8621292064232,1.8614740261462959
1,0,1,-393.8621292064232,-1.1842943134143542
1,0,1,-393.8621292064232,-0.8507543723294435
1,0,1,-393.8621292064232,-0.4238387174860121
1,0,1,-393.8621292064232,0.24758324292815637
1,0,1,-393.8621292064232,0.42197658918378766
1,0,1,-393.8621292064232,-1.4355149919772145
1,0,1,-393.8621292064232,-1.3912255347446523
1,0,1,-393.8621292064232,-0.8877625919018891
1,0,1,-393.8621292064232,0.4915808038115853
1,0,1,-393.8621292064232,1.0152581796782403
1,0,1,-393.8621292064232,-0.8021749052042844
1,0,1,-393.8621292064232,-0.535346910639277
1,0,1,-393.8621292064232,0.20796710674672364
1,0,1,-393.8621292064232,-0.6121709098192202
1,0,1,-393.8621292064232,-0.6255692213853136
1,0,1,-393.8621292064232,0.23699451626167378
1,0,1,-393.8621292064232,-0.6660971455678235
1,0,1,-393.8621292064232,-0.9244304363930987
1,0,1,-393.8621292064232,-0.13595262365856042
1,0,1,-393.8621292064232,-0.30353303124464737
1,0,1,-393.8621292064232,0.7295150177328924
1,0,1,-393.8621292064232,0.7993575447662701
1,0,1,-393.8621292064232,-1.2762507020012221
1,0,1,-393.8621292064232,0.21756400859709446
1,0,1,-393.8621292064232,0.28044697097875937
1,0,1,-393.8621292064232,-0.013686234529641517
1,0,1,-393.8621292064232,-1.976922846749965
1,0,1,-393.8621292064232,0.7927342764064471
1,0,1,-393.8621292064232,0.05597964202440864
1,0,1,-393.8621292064232,0.2169225917542591
1,0,1,-393.8621292064232,0.2265864162166035
1,0,1,-393.8621292064232,-0.4604583169855647
1,0,1,-393.8621292064232,-1.7102831378920818
1,0,1,-393.8621292064232,-0.20150204278702066
1,0,1,-393.8621292064232,1.3893970927376753
1,0,1,-393.8621292064232,-1.5218008011263038
1,0,1,-393.8621292064232,-0.41271365858238684
1,0,1,-393.8621292064232,-0.7685442634511873
1,0,1,-393.8621292064232,1.1651669841049732
1,0,1,-393.8621292064232,-1.5846941743585568
1,0,1,-393.8621292064232,-1.5814505974191877
1,0,1,-393.8621292064232,-0.09911474585570557
1,0,1,-393.8621292064232,0.023992096488920533
1,0,1,-393.8621292064232,-0.5607867883598482
1,0,1,-393.8621292064232,-0.4294594008860997
1,0,1,-393.8621292064232,0.19802444261157615
1,0,1,-393.8621292064232,-0.9661221288526631
1,0,1,-393.8621292064232,-0.43201771146244733
1,0,1,-393.8621292064232,0.13701910100756448
1,0,1,-393.8621292064232,0.31799743549691695
1,0,1,-393.8621292064232,-0.08849360434084141
1,0,1,-393.8621292064232,-0.33556415319586014
1,0,1,-393.8621292064232,0.27081455714127567
1,0,1,-393.8621292064232,-0.01978810447126722
1,0,1,-393.8621292064232,0.9437294441003219
1,0,1,-393.8621292064232,1.2319969439028902
1,0,1,-393.8621292064232,2.293908962585627
1,0,1,-393.8621292064232,2.402559221231231
1,0,1,-393.8621292064232,0.05675702024185858
1,0,1,-393.8621292064232,-0.8290375203583967
1,0,1,-393.8621292064232,0.7539638727185286
1,0,1,-393.8621292064232,-1.2059044771257232
1,0,1,-393.8621292064232,-2.1350739744099414
1,0,1,-393.8621292064232,-1.3720663304650715
1,0,1,-393.8621292064232,1.1416781163993335
1,0,1,-393.8621292064232,-0.9898648353841608
1,0,1,-393.8621292064232,-1.2649177474238327
1,0,1,-393.8621292064232,-1.5902681632164786
1,0,1,-393.8621292064232,-1.4748570734170277
1,0,1,-393.8621292064232,0.49063462760540744
1,0,1,-393.8621292064232,-1.6192303828380923
1,0,1,-393.8621292064232,-2.529432520449531
1,0,1,-393.8621292064232,-2.009251520152498
1,0,1,-393.8621292064232,-0.8811893511633506
1,0,1,-393.8621292064232,0.014961271255026054
1,0,1,-393.8621292064232,-0.10567539944187425
1,0,1,-393.8621292064232,-1.4905513800319363
1,0,1,-393.8621292064232,-0.8125435241050581
1,0,1,-393.8621292064232,-0.6803069214808006
1,0,1,-393.8621292064232,-0.0440769261941249
1,0,1,-393.8621292064232,-0.8109395689494745
1,0,1,-393.8621292064232,1.3373219987499398
1,0,1,-393.8621292064232,1.0805956856246695
1,0,1,-393.8621292064232,0.9259688915396662
1,0,1,-393.8621292064232,0.04863065299988123
1,0,1,-393.8621292064232,-1.5509027762828145
1,0,1,-393.8621292064232,1.0344133645209894
1,0,1,-393.8621292064232,-0.3634177051616696
1,0,1,-393.8621292064232,-0.8006409075876202
1,0,1,-393.8621292064232,0.2934650892485847
1,0,1,-393.8621292064232,-0.2178556890237351
1,0,1,-393.8621292064232,-0.3898776183230398
1,0,1,-393.8621292064232,1.1552131653904771
1,0,1,-393.8621292064232,-1.441522405180005
1,0,1,-393.8621292064232,-0.17290887671358635
1,0,1,-393.8621292064232,-1.1031247153843895
1,0,1,-393.8621292064232,0.5942647304902696
1,0,1,-393.8621292064232,-0.8017123252072584
1,0,1,-393.8621292064232,1.1608448264003166
1,0,1,-393.8621292064232,0.5438299920187109
1,0,1,-393.8621292064232,-2.5120686915054846
1,0,1,-393.8621292064232,1.0367865797014448
1,0,1,-393.8621292064232,1.4188275714811758
1,0,1,-393.8621292064232,-1.7537705008695763
1,0,1,-393.8621292064232,-2.3811663514574852
1,0,1,-393.8621292064232,0.12238740174814877
1,0,1,-393.8621292064232,1.1414195750443932
1,0,1,-393.8621292064232,-0.23890108101234997
1,0,1,-393.8621292064232,-0.46537405831641576
1,0,1,-393.8621292064232,-0.837492239585119
1,0,1,-393.8621292064232,-0.9977046538639128
1,0,1,-393.8621292064232,-1.2691977411046802
1,0,1,-393.8621292064232,-1.303112826175808
1,0,1,-393.8621292064232,-0.7157096002261912
1,0,1,-393.8621292064232,-0.11883548713350911
1,0,1,-393.8621292064232,-0.33254483622640385
1,0,1,-393.8621292064232,-0.3220029278547863
1,0,1,-393.8621292064232,0.02426056658519099
1,0,1,-393.8621292064232,-0.7182299209715011
1,0,1,-393.8621292064232,-1.0148103248677318
1,0,1,-393.8621292064232,0.9353666327084706
1,0,1,-393.8621292064232,-2.887163789408337
1,0,1,-393.8621292064232,1.8932209777271787
1,0,1,-393.8621292064232,-2.3905080794408966
1,0,1,-393.8621292064232,-2.254244693148109
1,0,1,-393.8621292064232,-1.4525624911891917
1,0,1,-393.8621292064232,0.2597857895611353
1,0,1,-393.8621292064232,-0.5043696355409877
1,0,1,-393.8621292064232,-0.25278954481612903
1,0,1,-393.8621292064232,-1.356548762235769
1,0,1,-393.8621292064232,1.01674833487073
1,0,1,-393.8621292064232,-0.10520895139994801
1,0,1,-393.8621292064232,-0.554721857216206
1,0,1,-393.8621292064232,1.9022052697148393
1,0,1,-393.8621292064232,-2.3486310008485485
1,0,1,-393.8621292064232,-0.9942104608505726
1,0,1,-393.8621292064232,0.06543582356746491
1,0,1,-393.8621292064232,-1.2521868106694378
1,0,1,-393.8621292064232,0.6447276029550197
1,0,1,-393.8621292064232,-0.2474142841940017
1,0,1,-393.8621292064232,-1.2739268099831595
1,0,1,-393.8621292064232,1.2875582402924386
1,0,1,-393.8621292064232,-1.77219255042503
1,0,1,-393.8621292064232,-0.35169871217063653
1,0,1,-393.8621292064232,-0.6115873575800088
1,0,1,-393.8621292064232,-1.0429387139134372
1,0,1,-393.8621292064232,0.11395724270335728
1,0,1,-393.8621292064232,-0.9379335124962065
1,0,1,-393.8621292064232,1.3677773170689929
1,0,1,-393.8621292064232,-2.0674586824626955
1,0,1,-393.8621292064232,0.8314789642764904
1,0,1,-393.8621292064232,0.047929107906254265
1,0,1,-393.8621292064232,0.548736044570535
1,0,1,-393.8621292064232,-1.4987500271347698
1,0,1,-393.8621292064232,0.02735853497731866
1,0,1,-393.8621292064232,-1.452873144126361
1,0,1,-393.8621292064232,-0.25735162727604366
1,0,1,-393.8621292064232,0.9586815457017825
1,0,1,-393.8621292064232,-1.2906224165518174
1,0,1,-393.8621292064232,0.8484479959226185
1,0,1,-393.8621292064232,-1.0015925671267887
1,0,1,-393.8621292064232,-2.1574815932155817
1,0,1,-393.8621292064232,-2.2887445953938323
1,0,1,-393.8621292064232,-0.09399953027886987
1,0,1,-393.8621292064232,-0.04149821497579458
1,0,1,-393.8621292064232,-0.9926572361430885
1,0,1,-393.8621292064232,2.1139814825749648
1,0,1,-393.8621292064232,0.8726899968761386
1,0,1,-393.8621292064232,0.4388103146745712
1,0,1,-393.8621292064232,0.409757452961925
1,0,1,-393.8621292064232,-0.09153922192412656
1,0,1,-393.8621292064232,-0.7457884003542887
1,0,1,-393.8621292064232,-0.39686416153042564
1,0,1,-393.8621292064232,0.17959493920506103
1,0,1,-393.8621292064232,-2.2941415568018906
1,0,1,-393.8621292064232,0.24665722071941842
1,0,1,-393.8621292064232,0.07904245793917286
1,0,1,-393.8621292064232,-1.0128378660322501
1,0,1,-393.8621292064232,0.06888837619673838
1,0,1,-393.8621292064232,-0.12845412595684624
1,0,1,-393.8621292064232,0.04746013523272663
1,0,1,-393.8621292064232,-0.695880352789864
1,0,1,-393.8621292064232,-0.9439711228083478
1,0,1,-393.8621292064232,-1.3548175524272459
1,0,1,-393.8621292064232,-0.6408969545883179
1,0,1,-393.8621292064232,-1.0366596973622415
1,0,1,-393.8621292064232,-0.5303247241456355
1,0,1,-393.8621292064232,-0.3561339359288616
1,0,1,-393.8621292064232,0.3190357768020058
1,0,1,-393.8621292064232,-0.035644115745592564
1,0,1,-393.8621292064232,0.44514436813317404
1,0,1,-393.8621292064232,1.6220493716019766
1,0,1,-393.8621292064232,2.0179907853118055
1,0,1,-393.8621292064232,-2.389190898587911
1,0,1,-393.8621292064232,-1.2551788999811522
1,0,1,-393.8621292064232,-0.31684594315064296
1,0,1,-393.8621292064232,0.7265599516918517
1,0,1,-393.8621292064232,0.20174241045787267
1,0,1,-393.8621292064232,-0.2037404902727873
1,0,1,-393.8621292064232,-0.714443355149013
1,0,1,-393.8621292064232,-0.8858102612468511
1,0,1,-393.8621292064232,-0.5346421365052756
1,0,1,-393.8621292064232,0.19377894382620864
1,0,1,-393.8621292064232,1.1452667979640272
1,0,1,-393.8621292064232,-1.8258624054979387
1,0,1,-393.8621292064232,-0.7737412947898692
1,0,1,-393.8621292064232,0.792858450111614
1,0,1,-393.8621292064232,-0.36051104239984166
1,0,1,-393.8621292064232,-1.5312584943834424
1,0,1,-393.8621292064232,-0.763238271022049
1,0,1,-393.8621292064232,-1.373505463240254
1,0,1,-393.8621292064232,-1.3395254114455943
1,0,1,-393.8621292064232,1.2073785382626752
1,0,1,-393.8621292064232,-1.03080930774804
1,0,1,-393.8621292064232,-0.9369953305301053
1,0,1,-393.8621292064232,-0.6994606890974571
1,0,1,-393.8621292064232,-0.18410456337923237
1,0,1,-393.8621292064232,1.5078578614783182
1,0,1,-393.8621292064232,-0.9244511996563389
1,0,1,-393.8621292064232,-0.5611805948624093
1,0,1,-393.8621292064232,0.021183422165934662
1,0,1,-393.8621292064232,0.5245393896427386
1,0,1,-393.8621292064232,-0.9726782548174626
1,0,1,-393.8621292064232,0.7974749722214206
1,0,1,-393.8621292064232,-0.48659551383572835
1,0,1,-393.8621292064232,1.5967554109173985
1,0,1,-393.8621292064232,0.12759565614787816
1,0,1,-393.8621292064232,0.24209946163039966
1,0,1,-393.8621292064232,0.31701064833493925
1,0,1,-393.8621292064232,0.5509715825598273
1,0,1,-393.8621292064232,0.1119924399002068
1,0,1,-393.8621292064232,-0.9613130642487948
1,0,1,-393.8621292064232,-0.24344649982653432
1,0,1,-393.8621292064232,2.157862315296711
1,0,1,-393.8621292064232,-1.434283450841764
1,0,1,-393.8621292064232,0.03710964452636034
1,0,1,-393.8621292064232,-1.2115660396637575
1,0,1,-393.8621292064232,-1.67431352601295
1,0,1,-393.8621292064232,1.703521166193507
1,0,1,-393.8621292064232,0.9434049288825895
1,0,1,-393.8621292064232,0.6383835984538954
1,0,1,-393.8621292064232,-1.2157656405077237
1,0,1,-393.8621292064232,-1.455881400557315
1,0,1,-393.8621292064232,1.2461270632514698
1,0,1,-393.8621292064232,1.175675315620281
1,0,1,-393.8621292064232,1.0281603354639255
1,0,1,-393.8621292064232,0.8819998460724369
1,0,1,-393.8621292064232,1.2410540255111357
1,0,1,-393.8621292064232,1.0717510826147323
1,0,1,-393.8621292064232,1.417553470038413
1,0,1,-393.8621292064232,1.5775319129298861
1,0,1,-393.8621292064232,-1.1222556952106444
1,0,1,-393.8621292064232,0.8610110381899068
1,0,1,-393.8621292064232,0.4297015255257205
1,0,1,-393.8621292064232,0.23604309548405505
1,0,1,-393.8621292064232,-0.03929972339440807
1,0,1,-393.8621292064232,-0.509501502698064
1,0,1,-393.8621292064232,-0.5023448167694655
1,0,1,-393.8621292064232,-0.4266509141190299
1,0,1,-393.8621292064232,-2.618298635483853
1,0,1,-393.8621292064232,-0.5300158316360253
1,0,1,-393.8621292064232,-1.9172162951341734
1,0,1,-393.8621292064232,-1.0026658686134724
1,0,1,-393.8621292064232,0.2054787471990729
1,0,1,-393.8621292064232,-0.8754988859857417
1,0,1,-393.8621292064232,-0.44289007279221604
1,0,1,-393.8621292064232,0.8774272116325194
1,0,1,-393.8621292064232,1.0120391192231155
1,0,1,-393.8621292064232,0.20184297056017697
1,0,1,-393.8621292064232,-0.22177942924875255
1,0,1,-393.8621292064232,-1.2231542281595063
1,0,1,-393.8621292064232,-0.09918842054092991
1,0,1,-393.8621292064232,-0.21008882552605024
1,0,1,-393.8621292064232,-1.1754757837216498
1,0,1,-393.8621292064232,0.8031331065670302
1,0,1,-393.8621292064232,1.1821457323312983
1,0,1,-393.8621292064232,1.1670456756747614
1,0,1,-393.8621292064232,1.974860948513514
1,0,1,-393.8621292064232,-2.5041172780956185
1,0,1,-393.8621292064232,-1.9346101089440113
1,0,1,-393.8621292064232,0.21306281523319592
1,0,1,-393.8621292064232,0.6894916837426072
1,0,1,-393.8621292064232,-0.5947058402431251
1,0,1,-393.8621292064232,-0.08305957548138515
1,0,1,-393.8621292064232,-0.6264008463671027
1,0,1,-393.8621292064232,-0.3717049798583414
1,0,1,-393.8621292064232,-2.0848239396230928
1,0,1,-393.8621292064232,-0.7366390181158007
1,0,1,-393.8621292064232,0.04685936826358417
1,0,1,-393.8621292064232,1.2098950306495957
1,0,1,-393.8621292064232,2.113599259221147
1,0,1,-393.8621292064232,-0.6909043927713416
1,0,1,-393.8621292064232,0.1999643918128412
1,0,1,-393.8621292064232,0.1999643918128412
1,0,1,-393.8621292064232,-0.6561231169955157
1,0,1,-393.8621292064232,-1.3901566677671906
1,0,1,-393.8621292064232,0.20338250534406588
1,0,1,-393.8621292064232,-1.731927720269212
1,0,1,-393.8621292064232,-0.5652378057526537
